Kanton;Jahr;Gemeinde;Kanton;Gemeinde;ref. Kirchgemeinde;kath. Kirchgemeinde
AG;2014;MÃ¶hlin;109;115;18;20
AG;2015;MÃ¶hlin;109;115;18;20
AG;2016;MÃ¶hlin;109;115;18;20
AG;2017;MÃ¶hlin;109;115;18;20
VD;2011;Moiry;151.5;79;0;0
VD;2012;Moiry;154.5;83;0;0
VD;2013;Moiry;154.5;81;0;0
VD;2014;Moiry;154.5;81;0;0
VD;2015;Moiry;154.5;81;0;0
VD;2016;Moiry;154.5;81;0;0
VD;2017;Moiry;154.5;81;0;0
TI;2011;MOLENO;100;100;0;0
TI;2012;MOLENO;100;100;0;0
TI;2013;MOLENO;100;100;0;0
TI;2014;MOLENO;100;100;0;0
TI;2015;Moleno;100;100;0;0
TI;2016;Moleno;100;100;0;0
TI;2017;Moleno;100;100;0;0
GR;2011;Molinis;100;105;17;11
GR;2012;Molinis;100;105;17;11
GR;2013;Molinis;100;90;17;11
GR;2014;Molinis;100;90;20.5;11
VD;2011;Mollens;151.5;72;0;0
VD;2012;Mollens;154.5;74;0;0
VD;2013;Mollens;154.5;74;0;0
VD;2014;Mollens;154.5;74;0;0
VD;2015;Mollens (VD);154.5;74;0;0
VD;2016;Mollens (VD);154.5;74;0;0
VD;2017;Mollens (VD);154.5;74;0;0
VS;2015;Mollens (VS);1;1.2;0;0
VS;2016;Mollens (VS);1;1.2;0;0
GL;2011;Mollis;56;60;7.5;8
GL;2012;Mollis Glarus Nord;56;60;7.5;8.5
GL;2013;Mollis Glarus Nord;56;60;7.5;8.5
GL;2014;Mollis Glarus Nord;55;63;7.5;8.5
VD;2011;Molondin;151.5;79;0;0
VD;2012;Molondin;154.5;81;0;0
VD;2013;Molondin;154.5;81;0;0
VD;2014;Molondin;154.5;81;0;0
VD;2015;Molondin;154.5;81;0;0
VD;2016;Molondin;154.5;81;0;0
VD;2017;Molondin;154.5;81;0;0
SG;2013;Mols;115;140;24;26
SG;2014;Mols;115;138;24;26
GR;2011;Mon;100;105;17;15
GR;2012;Mon;100;105;17;15
GR;2013;Mon;100;105;17;15
GR;2014;Mon;100;105;20.5;15
ZH;2011;MÃ¶nchaltorf;100;116;13;11
ZH;2012;MÃ¶nchaltorf;100;111;13;11
ZH;2013;MÃ¶nchaltorf;100;106;13;10
ZH;2014;MÃ¶nchaltorf;100;106;13;10
ZH;2015;MÃ¶nchaltorf;100;106;13;10
ZH;2016;MÃ¶nchaltorf;100;111;13;10
ZH;2017;MÃ¶nchaltorf;100;111;13;9
BE;2011;Monible;3.06;1.84;0.29;0.2415
BE;2012;Monible;3.06;1.84;0.29;0.2415
BE;2013;Monible;3.06;1.84;0.29;0.2415
BE;2014;Monible;3.06;1.84;0.29;0.2415
VD;2011;Monnaz;151.5;59;0;0
GR;2013;Monstein;100;103;17;13
GR;2014;Monstein;100;103;20.5;13
VD;2011;Mont-la-Ville;151.5;75;0;0
VD;2012;Mont-la-Ville;154.5;77;0;0
VD;2013;Mont-la-Ville;154.5;76;0;0
VD;2014;Mont-la-Ville;154.5;76;0;0
VD;2015;Mont-la-Ville;154.5;76;0;0
VD;2016;Mont-la-Ville;154.5;76;0;0
VD;2017;Mont-la-Ville;154.5;76;0;0
VS;2015;Mont-Noble;1;1.35;0;0
VS;2016;Mont-Noble;1;1.35;0;0
VS;2017;Mont-Noble;1;1.35;0;0
VD;2011;Mont-sur-Rolle;151.5;61;0;0
VD;2012;Mont-sur-Rolle;154.5;63;0;0
VD;2013;Mont-sur-Rolle;154.5;63;0;0
VD;2014;Mont-sur-Rolle;154.5;63;0;0
VD;2015;Mont-sur-Rolle;154.5;63;0;0
VD;2016;Mont-sur-Rolle;154.5;64;0;0
VD;2017;Mont-sur-Rolle;154.5;64;0;0
BE;2011;Mont-Tramelan;3.06;1.74;0.23;0.23
BE;2012;Mont-Tramelan;3.06;1.74;0.23;0.28
BE;2013;Mont-Tramelan;3.06;1.74;0.23;0.28
BE;2014;Mont-Tramelan;3.06;1.74;0.23;0.28
BE;2015;Mont-Tramelan;3.06;1.74;0.23;0.28
BE;2016;Mont-Tramelan;3.06;1.74;0.23;0.28
BE;2017;Mont-Tramelan;3.06;1.74;0.23;0.25
FR;2016;Mont-Vully;100;60;10;8
FR;2017;Mont-Vully;100;60;10;8
FR;2011;Montagny;100;83.6;9;9
FR;2012;Montagny;100;83.6;9;9
FR;2013;Montagny;100;83.6;9;9
FR;2014;Montagny;100;83.6;9;9
FR;2015;Montagny (FR);100;83.6;9;9
FR;2016;Montagny (FR);100;83.6;9;9
FR;2017;Montagny (FR);100;83.6;9;9
VD;2011;Montagny-prÃ¨s-Yverdon;151.5;59;0;0
VD;2012;Montagny-prÃ¨s-Yverdon;154.5;61;0;0
VD;2013;Montagny-prÃ¨s-Yverdon;154.5;61;0;0
VD;2014;Montagny-prÃ¨s-Yverdon;154.5;61;0;0
VD;2015;Montagny-prÃ¨s-Yverdon;154.5;61;0;0
VD;2016;Montagny-prÃ¨s-Yverdon;154.5;61;0;0
VD;2017;Montagny-prÃ¨s-Yverdon;154.5;61;0;0
NE;2011;Montalchez;130;77;0;0
NE;2012;Montalchez;130;77;0;0
NE;2013;Montalchez;130;72;0;0
NE;2014;Montalchez;123;79;0;0
NE;2015;Montalchez;123;79;0;0
NE;2016;Montalchez;123;79;0;0
NE;2017;Montalchez;121;81;0;0
VS;2015;Montana;1;1.2;0;0
VS;2016;Montana;1;1.2;0;0
VD;2013;Montanaire;154.5;72;0;0
VD;2014;Montanaire;154.5;72;0;0
VD;2015;Montanaire;154.5;72;0;0
VD;2016;Montanaire;154.5;72;0;0
VD;2017;Montanaire;154.5;72;0;0
VD;2011;Montaubion-Chardonney;151.5;79;0;0
VD;2011;Montcherand;151.5;67;0;0
VD;2012;Montcherand;154.5;69;0;0
VD;2013;Montcherand;154.5;69;0;0
VD;2014;Montcherand;154.5;69;0;0
VD;2015;Montcherand;154.5;69;0;0
VD;2016;Montcherand;154.5;72;0;0
VD;2017;Montcherand;154.5;72;0;0
TI;2011;MONTE CARASSO;100;87;0;0
TI;2012;MONTE CARASSO;100;87;0;0
TI;2013;MONTE CARASSO;100;87;0;0
TI;2014;MONTE CARASSO;100;87;0;0
TI;2015;Monte Carasso;100;87;0;0
TI;2016;Monte Carasso;100;87;0;0
TI;2017;Monte Carasso;100;87;0;0
TI;2012;MONTECENERI;100;90;0;0
TI;2013;MONTECENERI;100;90;0;0
TI;2014;MONTECENERI;100;90;0;0
TI;2015;Monteceneri;100;90;0;0
TI;2016;Monteceneri;100;90;0;0
TI;2017;Monteceneri;100;90;0;0
TI;2011;MONTEGGIO;100;70;0;0
TI;2012;MONTEGGIO;100;70;0;0
TI;2013;MONTEGGIO;100;75;0;0
TI;2014;MONTEGGIO;100;75;0;0
TI;2015;Monteggio;100;75;0;0
TI;2016;Monteggio;100;75;0;0
TI;2017;Monteggio;100;80;0;0
FR;2013;Montet;100;70;10;7
FR;2014;Montet;100;70;10;7
FR;2011;Montet (GlÃ¢ne);100;70;10;7
FR;2012;Montet (GlÃ¢ne);100;70;10;7
FR;2015;Montet (GlÃ¢ne);100;70;10;7
FR;2016;Montet (GlÃ¢ne);100;70;10;7
FR;2017;Montet (GlÃ¢ne);100;70;10;7
JU;2011;Montfaucon;2.85;2.1;8.1;11.3
JU;2012;Montfaucon;2.85;2.1;8.1;11.3
JU;2013;Montfaucon;2.85;2.1;8.1;11.3
JU;2014;Montfaucon;2.85;2.2;8.1;11.3
JU;2015;Montfaucon;2.85;2.2;8.1;11.3
JU;2016;Montfaucon;2.85;2.2;8.1;11.3
JU;2017;Montfaucon;2.85;2.2;8.1;11.3
JU;2011;Montfaucon (Montfave);2.85;2.1;8.1;11.3
JU;2012;Montfaucon (Montfave);2.85;2.1;8.1;11.3
JU;2013;Montfaucon (Montfave);2.85;2.1;8;11.3
JU;2014;Montfaucon (Montfave);2.85;2.2;8;11.3
AG;2011;MÃ¶nthal;109;110;20;17
AG;2012;MÃ¶nthal;109;110;20;17
AG;2013;MÃ¶nthal;109;110;20;17
AG;2014;MÃ¶nthal;109;110;20;17
AG;2015;MÃ¶nthal;109;110;20;18
AG;2016;MÃ¶nthal;109;110;20;20
AG;2017;MÃ¶nthal;109;110;20;20
VD;2011;Montherod;151.5;73;0;0
VD;2012;Montherod;154.5;74;0;0
VD;2013;Montherod;154.5;72;0;0
VD;2014;Montherod;154.5;74;0;0
VD;2015;Montherod;154.5;74;0;0
VD;2016;Montherod;154.5;78;0;0
VD;2017;Montherod;154.5;78;0;0
VS;2015;Monthey;1;1.2;0;0
VS;2016;Monthey;1;1.2;0;0
VS;2017;Monthey;1;1.2;0;0
VD;2012;Montilliez;154.5;74;0;0
VD;2013;Montilliez;154.5;74;0;0
VD;2014;Montilliez;154.5;74;0;0
VD;2015;Montilliez;154.5;74;0;0
VD;2016;Montilliez;154.5;74;0;0
VD;2017;Montilliez;154.5;74;0;0
SG;2013;Montlingen;115;140;30;26
SG;2014;Montlingen;115;138;30;26
VD;2011;Montmagny;151.5;70;0;0
NE;2011;Montmollin;130;67;0;0
NE;2012;Montmollin;130;67;0;0
NE;2013;Montmollin;130;61;0;0
NE;2014;Montmollin;123;68;0;0
VD;2011;Montpreveyres;151.5;70.5;0;0
VD;2012;Montpreveyres;154.5;75;0;0
VD;2013;Montpreveyres;154.5;83;0;0
VD;2014;Montpreveyres;154.5;79;0;0
VD;2015;Montpreveyres;154.5;77;0;0
VD;2016;Montpreveyres;154.5;77;0;0
VD;2017;Montpreveyres;154.5;77;0;0
VD;2011;Montreux;151.5;64;0;0
VD;2012;Montreux;154.5;66;0;0
VD;2013;Montreux;154.5;66;0;0
VD;2014;Montreux;154.5;66;0;0
VD;2015;Montreux;154.5;65;0;0
VD;2016;Montreux;154.5;65;0;0
VD;2017;Montreux;154.5;65;0;0
VD;2011;Montricher;151.5;62;0;0
VD;2012;Montricher;154.5;64;0;0
VD;2013;Montricher;154.5;64;0;0
VD;2014;Montricher;154.5;64;0;0
VD;2015;Montricher;154.5;64;0;0
VD;2016;Montricher;154.5;64;0;0
VD;2017;Montricher;154.5;64;0;0
JU;2011;Montsevelier;2.85;2.2;8.1;9.7
JU;2012;Montsevelier;2.85;2.2;8.1;9.7
AG;2011;Moosleerau;109;115;23;19
AG;2012;Moosleerau;109;115;23;19
AG;2013;Moosleerau;109;119;23;19
AG;2014;Moosleerau;109;119;23;18
AG;2015;Moosleerau;109;119;23;18
AG;2016;Moosleerau;109;119;23;18
AG;2017;Moosleerau;109;119;23;18
BE;2011;Moosseedorf;3.06;1.32;0.1955;0.207
BE;2012;Moosseedorf;3.06;1.32;0.1955;0.207
BE;2013;Moosseedorf;3.06;1.32;0.1955;0.207
BE;2014;Moosseedorf;3.06;1.32;0.1955;0.207
BE;2015;Moosseedorf;3.06;1.38;0.1955;0.207
BE;2016;Moosseedorf;3.06;1.38;0.1955;0.207
BE;2017;Moosseedorf;3.06;1.38;0.1955;0.207
TI;2011;MORBIO INFERIORE;100;88;0;0
TI;2012;MORBIO INFERIORE;100;88;0;0
TI;2013;MORBIO INFERIORE;100;88;0;0
TI;2014;MORBIO INFERIORE;100;88;0;0
TI;2015;Morbio Inferiore;100;92;0;0
TI;2016;Morbio Inferiore;100;92;0;0
TI;2017;Morbio Inferiore;100;92;0;0
TI;2011;MORCOTE;100;80;0;0
TI;2012;MORCOTE;100;80;0;0
TI;2013;MORCOTE;100;80;0;0
TI;2014;MORCOTE;100;80;0;0
TI;2015;Morcote;100;80;0;0
TI;2016;Morcote;100;80;0;0
TI;2017;Morcote;100;80;0;0
VS;2015;MÃ¶rel-Filet;1;1.15;0;0
VS;2016;MÃ¶rel-Filet;1;1.15;0;0
VS;2017;MÃ¶rel-Filet;1;1.15;0;0
FR;2011;Morens;100;88;9;10
FR;2012;Morens;100;88;9;10
FR;2013;Morens;100;88;9;10
FR;2014;Morens;100;88;9;10
FR;2015;Morens (FR);100;88;9;10
FR;2016;Morens (FR);100;84;9;10
VD;2011;Morges;151.5;66.5;0;0
VD;2012;Morges;154.5;68.5;0;0
VD;2013;Morges;154.5;68.5;0;0
VD;2014;Morges;154.5;68.5;0;0
VD;2015;Morges;154.5;68.5;0;0
VD;2016;Morges;154.5;68.5;0;0
VD;2017;Morges;154.5;68.5;0;0
BE;2011;MÃ¶rigen;3.06;1.29;0.161;0.2185
BE;2012;MÃ¶rigen;3.06;1.3;0.161;0.2185
BE;2013;MÃ¶rigen;3.06;1.3;0.161;0.2185
BE;2014;MÃ¶rigen;3.06;1.3;0.161;0.2185
BE;2015;MÃ¶rigen;3.06;1.3;0.161;0.2185
BE;2016;MÃ¶rigen;3.06;1.3;0.161;0.2185
BE;2017;MÃ¶rigen;3.06;1.4;0.161;0.2185
AG;2011;MÃ¶riken-Wildegg;109;97;18;19
AG;2012;MÃ¶riken-Wildegg;109;97;18;19
AG;2013;MÃ¶riken-Wildegg;109;97;18;19
AG;2014;MÃ¶riken-Wildegg;109;97;18;19
AG;2015;MÃ¶riken-Wildegg;109;97;18;19
AG;2016;MÃ¶riken-Wildegg;109;97;18;19
AG;2017;MÃ¶riken-Wildegg;109;97;18;19
GR;2011;Morissen;100;120;17;17
GR;2012;Morissen;100;120;17;17
GR;2013;Morissen;100;105;17;17
GR;2014;Morissen;100;105;20.5;15
FR;2011;Morlon;100;84.3;9;10
FR;2012;Morlon;100;84.3;9;10
FR;2013;Morlon;100;84.3;9;10
FR;2014;Morlon;100;84.3;9;10
FR;2015;Morlon;100;84.3;9;10
FR;2016;Morlon;100;84.3;9;10
FR;2017;Morlon;100;84.3;9;10
VD;2011;Morrens;151.5;65;0;0
VD;2012;Morrens;154.5;67;0;0
VD;2013;Morrens;154.5;71;0;0
VD;2014;Morrens;154.5;71;0;0
VD;2015;Morrens (VD);154.5;71;0;0
VD;2016;Morrens (VD);154.5;71;0;0
VD;2017;Morrens (VD);154.5;71;0;0
SZ;2011;Morschach;120;245;28;38
SZ;2012;Morschach;120;245;28;38
SZ;2013;Morschach;120;250;28;38
SZ;2014;Morschach;120;240;30;36
SZ;2015;Morschach;145;240;30;36
SZ;2016;Morschach;170;240;30;45
SZ;2017;Morschach;170;230;30;32
SG;2011;MÃ¶rschwil;95;92;23;20
SG;2012;MÃ¶rschwil;105;92;23;20
SG;2013;MÃ¶rschwil;115;90;23;20
SG;2014;MÃ¶rschwil;115;90;23;19
SG;2015;MÃ¶rschwil;115;87;23;17
SG;2016;MÃ¶rschwil;115;82;23;17
SG;2017;MÃ¶rschwil;115;79;23;16
SG;2011;Mosnang;95;145;28;26
SG;2012;Mosnang;105;145;28;26
SG;2013;Mosnang;115;145;30;26
SG;2014;Mosnang;115;145;30;26
SG;2015;Mosnang;115;145;30;26
SG;2016;Mosnang;115;145;28;26
SG;2017;Mosnang;115;145;28;26
TI;2012;MOSOGNO;100;100;0;0
TI;2013;MOSOGNO;100;100;0;0
TI;2014;MOSOGNO;100;100;0;0
TI;2015;Mosogno;100;100;0;0
TI;2016;Mosogno;100;100;0;0
NE;2011;MÃ´tiers;130;72;0;0
NE;2012;MÃ´tiers;130;72;0;0
BE;2011;MÃ¶tschwil;3.06;1.64;0.21;0.207
BE;2012;MÃ¶tschwil;3.06;1.84;0.21;0.207
BE;2013;MÃ¶tschwil;3.06;1.84;0.21;0.207
BE;2014;MÃ¶tschwil;3.06;1.84;0.21;0.207
BE;2015;MÃ¶tschwil;3.06;1.84;0.21;0.207
BE;2016;MÃ¶tschwil;3.06;1.84;0.21;0.207
BE;2017;MÃ¶tschwil;3.06;1.84;0.21;0.207
VD;2011;Moudon;151.5;71;0;0
VD;2012;Moudon;154.5;73;0;0
VD;2013;Moudon;154.5;73;0;0
VD;2014;Moudon;154.5;75;0;0
VD;2015;Moudon;154.5;75;0;0
VD;2016;Moudon;154.5;75;0;0
VD;2017;Moudon;154.5;75;0;0
BE;2011;Moutier;3.06;1.94;0.23;0.207
BE;2012;Moutier;3.06;1.94;0.23;0.207
BE;2013;Moutier;3.06;1.94;0.23;0.207
BE;2014;Moutier;3.06;1.94;0.23;0.207
BE;2015;Moutier;3.06;1.94;0.23;0.207
BE;2016;Moutier;3.06;1.94;0.23;0.207
BE;2017;Moutier;3.06;1.94;0.23;0.207
JU;2011;Movelier;2.85;2.25;8.1;11
JU;2012;Movelier;2.85;2.25;8.1;11
JU;2013;Movelier;2.85;2.25;8.1;11
JU;2014;Movelier;2.85;2.25;8.1;11
JU;2015;Movelier;2.85;2.25;8.1;11
JU;2016;Movelier;2.85;2.25;8.1;11
JU;2017;Movelier;2.85;2.25;8.1;11
AG;2011;Muhen;109;115;18;19
AG;2012;Muhen;109;115;18;19
AG;2013;Muhen;109;115;18;19
AG;2014;Muhen;109;110;18;18
AG;2015;Muhen;109;110;18;18
AG;2016;Muhen;109;110;18;18
AG;2017;Muhen;109;115;18;18
AG;2011;MÃ¼hlau;109;117;17;22
AG;2012;MÃ¼hlau;109;117;17;22
AG;2013;MÃ¼hlau;109;117;17;22
AG;2014;MÃ¼hlau;109;117;17;22
AG;2015;MÃ¼hlau;109;117;17;22
AG;2016;MÃ¼hlau;109;117;17;22
AG;2017;MÃ¼hlau;109;117;17;22
BE;2011;MÃ¼hleberg;3.06;1.25;0.19;0.207
BE;2012;MÃ¼hleberg;3.06;1.25;0.19;0.207
BE;2013;MÃ¼hleberg;3.06;1.25;0.19;0.207
BE;2014;MÃ¼hleberg;3.06;1.25;0.19;0.207
BE;2015;MÃ¼hleberg;3.06;1.25;0.19;0.207
BE;2016;MÃ¼hleberg;3.06;1.25;0.23;0.207
BE;2017;MÃ¼hleberg;3.06;1.45;0.23;0.207
SO;2011;MÃ¼hledorf;104;130;14;15
BE;2011;MÃ¼hledorf;3.06;1.24;0.185;0.201
BE;2012;MÃ¼hledorf;3.06;1.24;0.185;0.201
SO;2012;MÃ¼hledorf;100;130;14;15
BE;2013;MÃ¼hledorf;3.06;1.24;0.185;0.201
SO;2013;MÃ¼hledorf;100;150;14;15
BE;2014;MÃ¼hledorf;3.06;1.24;0.185;0.201
BE;2015;MÃ¼hledorf (BE);3.06;1.24;0.185;0.201
BE;2016;MÃ¼hledorf (BE);3.06;1.24;0.185;0.201
BE;2017;MÃ¼hledorf (BE);3.06;1.59;0.185;0.201
SO;2014;MÃ¼hledorf / Buchegg;102;115;14;15
GL;2011;MÃ¼hlehorn;56;60;8;8
GL;2012;MÃ¼hlehorn Glarus Nord;56;60;8;8.5
GL;2013;MÃ¼hlehorn Glarus Nord;56;60;8;8.5
GL;2014;MÃ¼hlehorn Glarus Nord;55;63;8;8.5
BE;2011;MÃ¼hlethurnen;3.06;1.55;0.184;0.201
BE;2012;MÃ¼hlethurnen;3.06;1.55;0.184;0.201
BE;2013;MÃ¼hlethurnen;3.06;1.65;0.184;0.201
BE;2014;MÃ¼hlethurnen;3.06;1.65;0.184;0.201
BE;2015;MÃ¼hlethurnen;3.06;1.65;0.184;0.201
BE;2016;MÃ¼hlethurnen;3.06;1.65;0.184;0.201
BE;2017;MÃ¼hlethurnen;3.06;1.75;0.184;0.201
SG;2014;MÃ¼hlrÃ¼ti;115;145;30;24
SG;2014;MÃ¼hlrÃ¼ti;115;145;26;26
BE;2011;MÃ¼lchi;3.06;1.9;0.1836;0.155
BE;2012;MÃ¼lchi;3.06;1.9;0.1836;0.155
BE;2013;MÃ¼lchi;3.06;1.9;0.1836;0.165
GR;2011;Mulegns;100;100;17;15
GR;2012;Mulegns;100;100;17;15
GR;2013;Mulegns;100;100;17;15
GR;2014;Mulegns;100;100;20.5;15
GR;2015;Mulegns;100;100;20.5;15
TG;2011;MÃ¼llheim;117;165;26;25
TG;2012;MÃ¼llheim;117;162;26;25
TG;2013;MÃ¼llheim;117;155;26;25
TG;2014;MÃ¼llheim;117;155;25;25
TG;2015;MÃ¼llheim;117;151;25;25
TG;2016;MÃ¼llheim;117;148;22;25
TG;2017;MÃ¼llheim;117;148;22;25
AG;2011;MÃ¼lligen;109;109;18;17
AG;2012;MÃ¼lligen;109;109;18;17
AG;2013;MÃ¼lligen;109;109;18;17
AG;2014;MÃ¼lligen;109;109;18;17
AG;2015;MÃ¼lligen;109;109;18;18
AG;2016;MÃ¼lligen;109;109;18;20
AG;2017;MÃ¼lligen;109;109;18;20
SO;2011;MÃ¼mliswil;104;128;18;19
SO;2012;MÃ¼mliswil;100;128;18;19
SO;2013;MÃ¼mliswil;100;128;18;18
SO;2014;MÃ¼mliswil;102;128;18;18
SO;2015;MÃ¼mliswil-Ramiswil;104;133;18;18
SO;2016;MÃ¼mliswil-Ramiswil;104;133;18;18
SO;2017;MÃ¼mliswil-Ramiswil;104;130;18;18
AG;2011;Mumpf;109;122;16;22
AG;2012;Mumpf;109;122;16;22
AG;2013;Mumpf;109;122;16;22
AG;2014;Mumpf;109;122;16;22
AG;2015;Mumpf;109;122;16;22
AG;2016;Mumpf;109;122;16;22
AG;2017;Mumpf;109;122;16;22
BE;2011;MÃ¼nchenbuchsee;3.06;1.52;0.1955;0.207
BE;2012;MÃ¼nchenbuchsee;3.06;1.56;0.1955;0.207
BE;2013;MÃ¼nchenbuchsee;3.06;1.56;0.1955;0.207
BE;2014;MÃ¼nchenbuchsee;3.06;1.56;0.1955;0.207
BE;2015;MÃ¼nchenbuchsee;3.06;1.64;0.1955;0.207
BE;2016;MÃ¼nchenbuchsee;3.06;1.64;0.1955;0.207
BE;2017;MÃ¼nchenbuchsee;3.06;1.64;0.1955;0.207
BL;2011;MÃ¼nchenstein;100;59;0.6;8.8
BL;2012;MÃ¼nchenstein;100;59;0.6;8.8
BL;2013;MÃ¼nchenstein;100;59;0.6;8.8
BL;2014;MÃ¼nchenstein;100;59;0.6;8.8
BL;2015;MÃ¼nchenstein;100;61;0.65;8.8
BL;2016;MÃ¼nchenstein;100;61;0.65;7.8
BL;2017;MÃ¼nchenstein;100;61;0.65;7.8
BE;2011;MÃ¼nchenwiler;3.06;1.59;0.161;0.207
BE;2012;MÃ¼nchenwiler;3.06;1.5;0.161;0.207
BE;2013;MÃ¼nchenwiler;3.06;1.5;0.161;0.207
BE;2014;MÃ¼nchenwiler;3.06;1.5;0.161;0.207
BE;2015;MÃ¼nchenwiler;3.06;1.5;0.161;0.207
BE;2016;MÃ¼nchenwiler;3.06;1.5;0.161;0.207
BE;2017;MÃ¼nchenwiler;3.06;1.5;0.161;0.207
BE;2011;MÃ¼nchringen;3.06;1.69;0.218;0.207
BE;2012;MÃ¼nchringen;3.06;1.69;0.218;0.207
BE;2013;MÃ¼nchringen;3.06;1.64;0.218;0.207
TG;2011;MÃ¼nchwilen;117;155;22;19
AG;2011;MÃ¼nchwilen;109;96;16;15
AG;2012;MÃ¼nchwilen;109;96;16;15
TG;2012;MÃ¼nchwilen;117;154;22;18
AG;2013;MÃ¼nchwilen;109;96;16;15
TG;2013;MÃ¼nchwilen;117;154;22;18
TG;2014;MÃ¼nchwilen;117;154;22;18
AG;2014;MÃ¼nchwilen;109;106;16;15
AG;2015;MÃ¼nchwilen (AG);109;106;16;15
AG;2016;MÃ¼nchwilen (AG);109;106;16;15
AG;2017;MÃ¼nchwilen (AG);109;106;16;15
TG;2015;MÃ¼nchwilen (TG);117;154;22;18
TG;2016;MÃ¼nchwilen (TG);117;156;20;18
TG;2017;MÃ¼nchwilen (TG);117;156;20;18
GR;2011;Mundaun;100;120;17;16
GR;2012;Mundaun;100;120;17;16
GR;2013;Mundaun;100;120;17;16
GR;2015;Mundaun;100;120;15.5;16
GR;2014;Mundaun/Flond;100;120;15.5;16
GR;2014;Mundaun/Surcuolm;100;120;15.5;16
BE;2011;MÃ¼nsingen;3.06;1.56;0.184;0.207
BE;2012;MÃ¼nsingen;3.06;1.58;0.184;0.207
BE;2013;MÃ¼nsingen;3.06;1.58;0.184;0.207
BE;2014;MÃ¼nsingen;3.06;1.58;0.184;0.207
BE;2015;MÃ¼nsingen;3.06;1.58;0.184;0.207
BE;2016;MÃ¼nsingen;3.06;1.58;0.184;0.207
BE;2017;MÃ¼nsingen;3.06;1.58;0.184;0.207
VS;2015;MÃ¼nster-Geschinen;1;1.3;0;0
VS;2016;MÃ¼nster-Geschinen;1;1.3;0;0
TG;2011;MÃ¼nsterlingen;117;134;9;11
TG;2012;MÃ¼nsterlingen;117;129;23;17
TG;2013;MÃ¼nsterlingen;117;129;23;17
TG;2014;MÃ¼nsterlingen;117;128;23;17
TG;2015;MÃ¼nsterlingen;117;126;16;16
TG;2016;MÃ¼nsterlingen;117;124;15;16
TG;2017;MÃ¼nsterlingen;117;124;15;16
FR;2011;Muntelier;100;58;9;8
FR;2012;Muntelier;100;58;9;8
FR;2013;Muntelier;100;58;9;8
FR;2014;Muntelier;100;58;9;8
FR;2015;Muntelier;100;58;9;8
FR;2016;Muntelier;100;58;9;8
FR;2017;Muntelier;100;58;9;8
BE;2011;MÃ¼ntschemier;3.06;1.75;0.165;0.2185
BE;2012;MÃ¼ntschemier;3.06;1.89;0.18;0.2185
BE;2013;MÃ¼ntschemier;3.06;1.89;0.18;0.2185
BE;2014;MÃ¼ntschemier;3.06;1.89;0.18;0.2185
BE;2015;MÃ¼ntschemier;3.06;1.89;0.18;0.2185
BE;2016;MÃ¼ntschemier;3.06;1.89;0.18;0.2185
BE;2017;MÃ¼ntschemier;3.06;1.79;0.18;0.2185
SG;2011;Muolen;95;142;20;26
SG;2012;Muolen;105;142;20;26
SG;2013;Muolen;115;142;20;26
SG;2014;Muolen;115;142;20;26
SG;2015;Muolen;115;142;20;26
SG;2016;Muolen;115;142;20;26
SG;2017;Muolen;115;142;20;26
SZ;2011;Muotathal;120;195;28;32
SZ;2012;Muotathal;120;195;28;32
SZ;2013;Muotathal;120;205;28;32
SZ;2014;Muotathal;120;205;30;32
SZ;2015;Muotathal;145;205;30;32
SZ;2016;Muotathal;170;205;30;29
SZ;2017;Muotathal;170;205;30;29
VD;2011;Mur;151.5;64;0;0
TI;2011;MURALTO;100;74;0;0
TI;2012;MURALTO;100;74;0;0
TI;2015;Muralto;100;84;0;0
TI;2016;Muralto;100;85;0;0
TI;2017;Muralto;100;85;0;0
SG;2013;Murg;115;140;24;24
SG;2014;Murg;115;138;24;24
AG;2011;Murgenthal;109;118;23;18
AG;2012;Murgenthal;109;118;23;18
AG;2013;Murgenthal;109;118;23;18
AG;2014;Murgenthal;109;118;23;18
AG;2015;Murgenthal;109;118;23;18
AG;2016;Murgenthal;109;118;23;19
AG;2017;Murgenthal;109;118;23;19
AG;2011;Muri;109;103;17;22
BE;2011;Muri;3.06;0.99;0.16;0.207
AG;2012;Muri;109;103;17;22
BE;2012;Muri;3.06;1.07;0.16;0.207
AG;2013;Muri;109;103;17;22
BE;2013;Muri;3.06;1.07;0.176;0.207
BE;2014;Muri;3.06;1.2;0.176;0.207
AG;2014;Muri;109;103;17;21
AG;2015;Muri (AG);109;109;17;21
AG;2016;Muri (AG);109;109;17;21
AG;2017;Muri (AG);109;109;17;21
BE;2015;Muri bei Bern;3.06;1.2;0.176;0.207
BE;2016;Muri bei Bern;3.06;1.2;0.176;0.207
BE;2017;Muri bei Bern;3.06;1.2;0.176;0.207
JU;2011;Muriaux;2.85;1.5;8.1;8
JU;2012;Muriaux;2.85;1.5;8.1;8
JU;2013;Muriaux;2.85;1.5;8.1;8
JU;2014;Muriaux;2.85;1.5;8.1;8
JU;2015;Muriaux;2.85;1.5;8.1;8
JU;2016;Muriaux;2.85;1.5;8.1;8
JU;2017;Muriaux;2.85;1.5;8.1;8
JU;2011;Muriaux (Le Peuchap.);2.85;1.5;8.1;8.9
JU;2012;Muriaux (Le Peuchap.);2.85;1.5;8.1;8.9
JU;2011;Muriaux/sect.1;2.85;1.5;8.1;8.9
