Kanton,Jahr,Gemeinde,Kanton,Gemeinde,ref. Kirchgemeinde,kath. Kirchgemeinde
AG,2012,Laufenburg,109.00,104.0000,23.0000,26.0000
AG,2013,Laufenburg,109.00,104.0000,23.0000,26.0000
AG,2014,Laufenburg,109.00,108.0000,23.0000,26.0000
AG,2015,Laufenburg,109.00,108.0000,23.0000,26.0000
AG,2016,Laufenburg,109.00,108.0000,23.0000,26.0000
AG,2017,Laufenburg,109.00,108.0000,23.0000,24.0000
BE,2011,Laupen,3.06,1.5900,0.1725,0.2070
BE,2012,Laupen,3.06,1.5900,0.1725,0.2070
BE,2013,Laupen,3.06,1.5900,0.1725,0.2070
BE,2014,Laupen,3.06,1.5900,0.1725,0.2070
BE,2015,Laupen,3.06,1.5900,0.1725,0.2070
BE,2016,Laupen,3.06,1.6900,0.1900,0.2070
BE,2017,Laupen,3.06,1.6900,0.1900,0.2070
SO,2011,Laupersdorf,104.00,129.0000,18.0000,20.0000
SO,2012,Laupersdorf,100.00,129.0000,18.0000,19.0000
SO,2013,Laupersdorf,100.00,129.0000,18.0000,19.0000
SO,2014,Laupersdorf,102.00,129.0000,18.0000,19.0000
SO,2015,Laupersdorf,104.00,129.0000,18.0000,19.0000
SO,2016,Laupersdorf,104.00,129.0000,18.0000,19.0000
SO,2017,Laupersdorf,104.00,129.0000,18.0000,19.0000
BE,2011,Lauperswil,3.06,1.7500,0.1840,0.2700
BE,2012,Lauperswil,3.06,1.7500,0.1840,0.2700
BE,2013,Lauperswil,3.06,1.7500,0.1840,0.2700
BE,2014,Lauperswil,3.06,1.8500,0.1840,0.2700
BE,2015,Lauperswil,3.06,1.8500,0.1840,0.2700
BE,2016,Lauperswil,3.06,1.8500,0.1840,0.2700
BE,2017,Lauperswil,3.06,1.8500,0.1840,0.2700
VD,2011,Lausanne,151.50,77.0000,0.0000,0.0000
VD,2012,Lausanne,154.50,79.0000,0.0000,0.0000
VD,2013,Lausanne,154.50,79.0000,0.0000,0.0000
VD,2014,Lausanne,154.50,79.0000,0.0000,0.0000
VD,2015,Lausanne,154.50,79.0000,0.0000,0.0000
VD,2016,Lausanne,154.50,79.0000,0.0000,0.0000
VD,2017,Lausanne,154.50,79.0000,0.0000,0.0000
BL,2011,Lausen,100.00,55.0000,0.7000,6.7500
BL,2012,Lausen,100.00,55.0000,0.7000,6.7500
BL,2013,Lausen,100.00,55.0000,0.7000,6.7500
BL,2014,Lausen,100.00,55.0000,0.7000,6.7500
BL,2015,Lausen,100.00,55.0000,0.7000,6.7500
BL,2016,Lausen,100.00,55.0000,0.7000,6.7500
BL,2017,Lausen,100.00,55.0000,0.7000,6.7500
BE,2011,Lauterbrunnen,3.06,1.9900,0.2300,0.2300
BE,2012,Lauterbrunnen,3.06,1.9900,0.2300,0.2300
BE,2013,Lauterbrunnen,3.06,1.9900,0.2300,0.2300
BE,2014,Lauterbrunnen,3.06,1.9900,0.2300,0.2300
BE,2015,Lauterbrunnen,3.06,1.9900,0.2300,0.2070
BE,2016,Lauterbrunnen,3.06,1.9900,0.2300,0.2070
BE,2017,Lauterbrunnen,3.06,1.9900,0.2300,0.2070
BL,2011,Lauwil,100.00,60.0000,0.7500,9.0000
BL,2012,Lauwil,100.00,60.0000,0.7500,9.0000
BL,2013,Lauwil,100.00,60.0000,0.7500,9.0000
BL,2014,Lauwil,100.00,60.0000,0.8000,9.0000
BL,2015,Lauwil,100.00,60.0000,0.8000,9.0000
BL,2016,Lauwil,100.00,60.0000,0.8000,8.0000
BL,2017,Lauwil,100.00,60.0000,0.8000,8.0000
TI,2011,LAVERTEZZO,100.00,100.0000,0.0000,0.0000
TI,2012,LAVERTEZZO,100.00,100.0000,0.0000,0.0000
TI,2013,LAVERTEZZO,100.00,100.0000,0.0000,0.0000
TI,2014,LAVERTEZZO,100.00,100.0000,0.0000,0.0000
TI,2015,Lavertezzo,100.00,100.0000,0.0000,0.0000
TI,2016,Lavertezzo,100.00,100.0000,0.0000,0.0000
TI,2017,Lavertezzo,100.00,100.0000,0.0000,0.0000
VD,2011,Lavey-Morcles,151.50,69.0000,0.0000,0.0000
VD,2012,Lavey-Morcles,154.50,71.0000,0.0000,0.0000
VD,2013,Lavey-Morcles,154.50,71.0000,0.0000,0.0000
VD,2014,Lavey-Morcles,154.50,71.0000,0.0000,0.0000
VD,2015,Lavey-Morcles,154.50,71.0000,0.0000,0.0000
VD,2016,Lavey-Morcles,154.50,71.0000,0.0000,0.0000
VD,2017,Lavey-Morcles,154.50,71.0000,0.0000,0.0000
VD,2011,Lavigny,151.50,71.5000,0.0000,0.0000
VD,2012,Lavigny,154.50,73.5000,0.0000,0.0000
VD,2013,Lavigny,154.50,73.5000,0.0000,0.0000
VD,2014,Lavigny,154.50,73.5000,0.0000,0.0000
VD,2015,Lavigny,154.50,74.5000,0.0000,0.0000
VD,2016,Lavigny,154.50,74.5000,0.0000,0.0000
VD,2017,Lavigny,154.50,74.5000,0.0000,0.0000
GR,2011,Lavin,100.00,90.0000,17.0000,15.0000
GR,2012,Lavin,100.00,90.0000,17.0000,15.0000
GR,2013,Lavin,100.00,90.0000,17.0000,15.0000
GR,2014,Lavin,100.00,90.0000,20.5000,15.0000
TI,2011,LAVIZZARA,100.00,95.0000,0.0000,0.0000
TI,2012,LAVIZZARA,100.00,95.0000,0.0000,0.0000
TI,2013,LAVIZZARA,100.00,95.0000,0.0000,0.0000
TI,2014,LAVIZZARA,100.00,95.0000,0.0000,0.0000
TI,2015,Lavizzara,100.00,95.0000,0.0000,0.0000
TI,2016,Lavizzara,100.00,90.0000,0.0000,0.0000
TI,2017,Lavizzara,100.00,90.0000,0.0000,0.0000
VS,2015,Lax,1.00,1.3000,0.0000,0.0000
VS,2016,Lax,1.00,1.4000,0.0000,0.0000
VS,2017,Lax,1.00,1.4000,0.0000,0.0000
JU,2011,Le Bémont,2.85,1.9500,8.1000,8.0000
JU,2013,Le Bémont,2.85,1.9500,8.1000,8.0000
JU,2014,Le Bémont,2.85,1.9500,8.1000,8.0000
JU,2015,Le Bémont (JU),2.85,1.9500,8.1000,8.0000
JU,2016,Le Bémont (JU),2.85,1.9500,8.1000,8.0000
JU,2017,Le Bémont (JU),2.85,1.9500,8.1000,8.0000
JU,2012,Le Bémot,2.85,1.9500,8.1000,8.0000
VD,2013,Le Brassus,154.50,10.0000,0.0000,0.0000
VD,2012,Le Brassus (fraction),154.50,10.0000,0.0000,0.0000
VD,2014,Le Brassus (fraction),154.50,10.0000,0.0000,0.0000
NE,2011,Le Cerneux-Péquignot,130.00,70.0000,0.0000,0.0000
NE,2012,Le Cerneux-Péquignot,130.00,70.0000,0.0000,0.0000
NE,2013,Le Cerneux-Péquignot,130.00,70.0000,0.0000,0.0000
NE,2014,Le Cerneux-Péquignot,123.00,77.0000,0.0000,0.0000
NE,2015,Le Cerneux-Péquignot,123.00,77.0000,0.0000,0.0000
NE,2016,Le Cerneux-Péquignot,123.00,77.0000,0.0000,0.0000
NE,2017,Le Cerneux-Péquignot,121.00,79.0000,0.0000,0.0000
FR,2011,Le Châtelard,100.00,91.5000,10.0000,16.0000
FR,2012,Le Châtelard,100.00,91.5000,10.0000,16.0000
FR,2013,Le Châtelard,100.00,91.5000,10.0000,13.0000
FR,2014,Le Châtelard,100.00,100.0000,10.0000,13.0000
FR,2015,Le Châtelard,100.00,100.0000,10.0000,13.0000
FR,2016,Le Châtelard,100.00,100.0000,10.0000,13.0000
FR,2017,Le Châtelard,100.00,100.0000,10.0000,13.0000
VD,2011,Le Chenit,151.50,62.0000,0.0000,0.0000
VD,2012,Le Chenit,154.50,64.0000,0.0000,0.0000
VD,2013,Le Chenit,154.50,60.0000,0.0000,0.0000
VD,2014,Le Chenit,154.50,60.0000,0.0000,0.0000
VD,2015,Le Chenit,154.50,60.0000,0.0000,0.0000
VD,2016,Le Chenit,154.50,60.0000,0.0000,0.0000
VD,2017,Le Chenit,154.50,60.0000,0.0000,0.0000
FR,2011,Le Flon,100.00,86.8000,10.0000,12.0000
FR,2012,Le Flon,100.00,86.8000,10.0000,12.0000
FR,2013,Le Flon,100.00,93.8000,10.0000,12.0000
FR,2014,Le Flon,100.00,93.8000,10.0000,12.0000
FR,2015,Le Flon,100.00,93.8000,10.0000,10.0000
FR,2016,Le Flon,100.00,93.8000,10.0000,10.0000
FR,2017,Le Flon,100.00,93.8000,10.0000,10.0000
JU,2011,Le Genevez,2.85,2.0500,8.1000,9.7000
JU,2012,Le Genevez,2.85,1.9500,8.1000,9.7000
JU,2013,Le Genevez,2.85,1.9500,8.1000,9.7000
JU,2014,Le Genevez,2.85,1.9500,8.1000,9.7000
FR,2011,Le Glèbe,100.00,89.0000,9.0000,11.0000
FR,2012,Le Glèbe,100.00,89.0000,9.0000,11.0000
FR,2013,Le Glèbe,100.00,89.0000,9.0000,10.0000
FR,2014,Le Glèbe,100.00,89.0000,9.0000,10.0000
FR,2015,Le Glèbe,100.00,89.0000,9.0000,10.0000
GE,2015,Le Grand-Saconnex,148.50,44.0000,0.0000,0.0000
GE,2016,Le Grand-Saconnex,148.50,44.0000,0.0000,0.0000
GE,2017,Le Grand-Saconnex,148.50,44.0000,0.0000,0.0000
NE,2011,Le Landeron,130.00,61.0000,0.0000,0.0000
NE,2012,Le Landeron,130.00,61.0000,0.0000,0.0000
NE,2013,Le Landeron,130.00,61.0000,0.0000,0.0000
NE,2014,Le Landeron,123.00,68.0000,0.0000,0.0000
NE,2015,Le Landeron,123.00,68.0000,0.0000,0.0000
NE,2016,Le Landeron,123.00,68.0000,0.0000,0.0000
NE,2017,Le Landeron,121.00,70.0000,0.0000,0.0000
VD,2011,Le Lieu,151.50,63.0000,0.0000,0.0000
VD,2012,Le Lieu,154.50,65.0000,0.0000,0.0000
VD,2013,Le Lieu,154.50,65.0000,0.0000,0.0000
VD,2014,Le Lieu,154.50,65.0000,0.0000,0.0000
VD,2015,Le Lieu,154.50,65.0000,0.0000,0.0000
VD,2016,Le Lieu,154.50,65.0000,0.0000,0.0000
VD,2017,Le Lieu,154.50,65.0000,0.0000,0.0000
NE,2011,Le Locle,130.00,68.0000,0.0000,0.0000
NE,2012,Le Locle,130.00,68.0000,0.0000,0.0000
NE,2013,Le Locle,130.00,64.0000,0.0000,0.0000
NE,2014,Le Locle,123.00,71.0000,0.0000,0.0000
NE,2015,Le Locle,123.00,71.0000,0.0000,0.0000
NE,2016,Le Locle,123.00,71.0000,0.0000,0.0000
NE,2017,Le Locle,121.00,73.0000,0.0000,0.0000
VD,2011,Le Mont-sur-Lausanne,151.50,64.0000,0.0000,0.0000
VD,2012,Le Mont-sur-Lausanne,154.50,69.0000,0.0000,0.0000
VD,2013,Le Mont-sur-Lausanne,154.50,75.0000,0.0000,0.0000
VD,2014,Le Mont-sur-Lausanne,154.50,75.0000,0.0000,0.0000
VD,2015,Le Mont-sur-Lausanne,154.50,75.0000,0.0000,0.0000
VD,2016,Le Mont-sur-Lausanne,154.50,75.0000,0.0000,0.0000
VD,2017,Le Mont-sur-Lausanne,154.50,75.0000,0.0000,0.0000
FR,2011,Le Mouret,100.00,80.0000,9.0000,9.0000
FR,2012,Le Mouret,100.00,80.0000,9.0000,9.0000
FR,2013,Le Mouret,100.00,80.0000,9.0000,9.0000
FR,2014,Le Mouret,100.00,80.0000,9.0000,9.0000
FR,2015,Le Mouret,100.00,80.0000,9.0000,9.0000
FR,2016,Le Mouret,100.00,80.0000,9.0000,9.0000
FR,2017,Le Mouret,100.00,80.0000,9.0000,9.0000
JU,2011,Le Noirmont,2.85,1.9000,8.1000,8.9000
JU,2012,Le Noirmont,2.85,1.8000,8.1000,8.9000
JU,2013,Le Noirmont,2.85,1.8000,8.1000,8.9000
JU,2014,Le Noirmont,2.85,1.8000,8.1000,8.9000
JU,2015,Le Noirmont,2.85,1.8000,8.1000,8.9000
JU,2016,Le Noirmont,2.85,1.8000,8.1000,8.9000
JU,2017,Le Noirmont,2.85,1.8000,8.1000,8.9000
FR,2011,Le Pâquier,100.00,88.5000,9.0000,8.0000
NE,2011,Le Pâquier,130.00,72.0000,0.0000,0.0000
NE,2012,Le Pâquier,130.00,72.0000,0.0000,0.0000
FR,2012,Le Pâquier,100.00,88.5000,9.0000,8.0000
FR,2013,Le Pâquier,100.00,88.5000,9.0000,8.0000
NE,2013,Le Pâquier,130.00,61.0000,0.0000,0.0000
NE,2014,Le Pâquier,123.00,68.0000,0.0000,0.0000
FR,2014,Le Pâquier,100.00,88.5000,9.0000,8.0000
FR,2015,Le Pâquier (FR),100.00,88.5000,9.0000,8.0000
FR,2016,Le Pâquier (FR),100.00,88.5000,9.0000,8.0000
FR,2017,Le Pâquier (FR),100.00,88.5000,9.0000,8.0000
GR,2013,Le Prese,100.00,90.0000,7.5000,15.0000
GR,2014,Le Prese,100.00,90.0000,11.0000,15.0000
VD,2013,Le Sentier,154.50,10.0000,0.0000,0.0000
VD,2012,Le Sentier (fraction),154.50,10.0000,0.0000,0.0000
VD,2014,Le Sentier (fraction),154.50,10.0000,0.0000,0.0000
VD,2011,Le Vaud,151.50,68.0000,0.0000,0.0000
VD,2012,Le Vaud,154.50,71.0000,0.0000,0.0000
VD,2013,Le Vaud,154.50,73.0000,0.0000,0.0000
VD,2014,Le Vaud,154.50,75.0000,0.0000,0.0000
VD,2015,Le Vaud,154.50,75.0000,0.0000,0.0000
VD,2016,Le Vaud,154.50,75.0000,0.0000,0.0000
VD,2017,Le Vaud,154.50,75.0000,0.0000,0.0000
FR,2011,Léchelles,100.00,80.0000,9.0000,10.0000
FR,2012,Léchelles,100.00,80.0000,9.0000,10.0000
FR,2013,Léchelles,100.00,80.0000,9.0000,10.0000
FR,2014,Léchelles,100.00,80.0000,9.0000,10.0000
FR,2015,Léchelles,100.00,80.0000,9.0000,10.0000
GR,2011,Leggia,100.00,120.0000,17.0000,13.0000
GR,2012,Leggia,100.00,120.0000,17.0000,13.0000
GR,2013,Leggia,100.00,120.0000,17.0000,13.0000
GR,2014,Leggia,100.00,120.0000,20.5000,13.0000
GR,2015,Leggia,100.00,120.0000,20.5000,13.0000
GR,2016,Leggia,100.00,120.0000,20.5000,13.0000
AG,2011,Leibstadt,109.00,100.0000,22.0000,20.0000
AG,2012,Leibstadt,109.00,100.0000,22.0000,20.0000
AG,2013,Leibstadt,109.00,100.0000,22.0000,20.0000
AG,2014,Leibstadt,109.00,95.0000,22.0000,20.0000
AG,2015,Leibstadt,109.00,95.0000,22.0000,20.0000
AG,2016,Leibstadt,109.00,95.0000,22.0000,20.0000
AG,2017,Leibstadt,109.00,102.0000,22.0000,20.0000
AG,2011,Leimbach,109.00,105.0000,19.0000,17.0000
AG,2012,Leimbach,109.00,105.0000,19.0000,17.0000
AG,2013,Leimbach,109.00,115.0000,19.0000,17.0000
AG,2014,Leimbach,109.00,115.0000,19.0000,17.0000
AG,2015,Leimbach (AG),109.00,115.0000,19.0000,17.0000
AG,2016,Leimbach (AG),109.00,115.0000,19.0000,17.0000
AG,2017,Leimbach (AG),109.00,115.0000,19.0000,17.0000
BE,2011,Leissigen,3.06,1.9000,0.1380,0.2300
BE,2012,Leissigen,3.06,1.9000,0.1380,0.2300
BE,2013,Leissigen,3.06,1.9000,0.1380,0.2300
BE,2014,Leissigen,3.06,1.9000,0.1380,0.2300
BE,2015,Leissigen,3.06,1.9000,0.1380,0.2070
BE,2016,Leissigen,3.06,1.9000,0.1380,0.2070
BE,2017,Leissigen,3.06,1.9000,0.1380,0.2070
SG,2013,Lenggenwil,115.00,129.0000,25.0000,24.0000
SG,2014,Lenggenwil,115.00,126.0000,25.0000,24.0000
AG,2011,Lengnau,109.00,110.0000,19.0000,21.0000
BE,2011,Lengnau,3.06,1.6000,0.1725,0.2415
AG,2012,Lengnau,109.00,110.0000,19.0000,21.0000
BE,2012,Lengnau,3.06,1.6000,0.1725,0.2415
BE,2013,Lengnau,3.06,1.6000,0.1725,0.2415
AG,2013,Lengnau,109.00,109.0000,19.0000,21.0000
AG,2014,Lengnau,109.00,109.0000,19.0000,21.0000
BE,2014,Lengnau,3.06,1.6000,0.1725,0.2415
AG,2015,Lengnau (AG),109.00,109.0000,19.0000,21.0000
AG,2016,Lengnau (AG),109.00,109.0000,19.0000,21.0000
AG,2017,Lengnau (AG),109.00,109.0000,19.0000,22.0000
BE,2015,Lengnau (BE),3.06,1.5400,0.1725,0.2415
BE,2016,Lengnau (BE),3.06,1.5400,0.1725,0.2415
BE,2017,Lengnau (BE),3.06,1.5400,0.1725,0.2415
TG,2011,Lengwil,117.00,163.0000,23.0000,11.0000
TG,2012,Lengwil,117.00,163.0000,23.0000,11.0000
TG,2013,Lengwil,117.00,147.0000,23.0000,17.0000
TG,2014,Lengwil,117.00,147.0000,23.0000,17.0000
TG,2015,Lengwil,117.00,147.0000,23.0000,17.0000
TG,2016,Lengwil,117.00,144.0000,23.0000,16.0000
TG,2017,Lengwil,117.00,142.0000,23.0000,16.0000
BE,2011,Lenk,3.06,1.9400,0.2300,0.1610
BE,2012,Lenk,3.06,1.9400,0.2200,0.1610
BE,2013,Lenk,3.06,1.9400,0.2200,0.1610
BE,2014,Lenk,3.06,1.9400,0.2200,0.1610
BE,2015,Lenk,3.06,1.9400,0.2200,0.1610
BE,2016,Lenk,3.06,1.9400,0.2200,0.1610
BE,2017,Lenk,3.06,1.9400,0.2200,0.1610
VS,2015,Lens,1.00,1.2000,0.0000,0.0000
VS,2016,Lens,1.00,1.1500,0.0000,0.0000
VS,2017,Lens,1.00,1.1500,0.0000,0.0000
AG,2011,Lenzburg,109.00,108.0000,17.0000,19.0000
AG,2012,Lenzburg,109.00,108.0000,17.0000,19.0000
AG,2013,Lenzburg,109.00,108.0000,17.0000,19.0000
AG,2014,Lenzburg,109.00,108.0000,17.0000,19.0000
AG,2015,Lenzburg,109.00,108.0000,17.0000,19.0000
AG,2016,Lenzburg,109.00,108.0000,17.0000,19.0000
AG,2017,Lenzburg,109.00,108.0000,17.0000,19.0000
VS,2015,Les Agettes,1.00,1.4000,0.0000,0.0000
VS,2016,Les Agettes,1.00,1.4000,0.0000,0.0000
NE,2011,Les Bayards,130.00,72.0000,0.0000,0.0000
NE,2012,Les Bayards,130.00,72.0000,0.0000,0.0000
VD,2013,Les Bioux,154.50,3.0000,0.0000,0.0000
VD,2012,Les Bioux (fraction),154.50,1.0000,0.0000,0.0000
VD,2014,Les Bioux (fraction),154.50,3.0000,0.0000,0.0000
JU,2011,Les Bois,2.85,2.1500,8.1000,9.7000
JU,2012,Les Bois,2.85,2.1500,8.1000,9.7000
JU,2013,Les Bois,2.85,2.1500,8.1000,9.0000
JU,2014,Les Bois,2.85,2.1500,8.1000,9.0000
JU,2015,Les Bois,2.85,2.1500,8.1000,9.0000
JU,2016,Les Bois,2.85,2.1500,8.1000,9.0000
JU,2017,Les Bois,2.85,2.1500,8.1000,9.0000
NE,2011,Les Brenets,130.00,60.0000,0.0000,0.0000
NE,2012,Les Brenets,130.00,60.0000,0.0000,0.0000
NE,2013,Les Brenets,130.00,60.0000,0.0000,0.0000
NE,2014,Les Brenets,123.00,67.0000,0.0000,0.0000
NE,2015,Les Brenets,123.00,67.0000,0.0000,0.0000
NE,2016,Les Brenets,123.00,67.0000,0.0000,0.0000
NE,2017,Les Brenets,121.00,79.0000,0.0000,0.0000
JU,2011,Les Breuleux,2.85,1.8500,8.1000,8.9000
JU,2012,Les Breuleux,2.85,1.7000,8.1000,8.9000
JU,2013,Les Breuleux,2.85,1.7000,8.1000,8.9000
JU,2014,Les Breuleux,2.85,1.6000,8.1000,8.9000
JU,2015,Les Breuleux,2.85,1.5000,8.1000,8.9000
JU,2016,Les Breuleux,2.85,1.5000,8.1000,8.9000
JU,2017,Les Breuleux,2.85,1.4000,8.1000,8.9000
VD,2012,Les Clées,154.50,80.0000,0.0000,0.0000
VD,2013,Les Clées,154.50,80.0000,0.0000,0.0000
VD,2014,Les Clées,154.50,80.0000,0.0000,0.0000
VD,2015,Les Clées,154.50,80.0000,0.0000,0.0000
VD,2016,Les Clées,154.50,80.0000,0.0000,0.0000
VD,2017,Les Clées,154.50,80.0000,0.0000,0.0000
VD,2011,Les Clöes,151.50,78.0000,0.0000,0.0000
VD,2011,Les Cullayes,151.50,71.0000,0.0000,0.0000
